Index,date Creation,date Actualisation,Offres d'emploi,Missions,Compétences,Qualifications Pro,Types de contrat,Lieu de travail,Entreprise,Qualifications
235,2023-04-21T21:18:39.000Z,2023-04-21T21:18:39.000Z,CHEF DE PROJET BUREAU D'ETUDES SERRURERIE H/F,"Nous recrutons, pour un de nos fidèles clients basé dans le Vimeu (80130), un chef de projet bureau d'études serrurerie (H/F).
 
 Sous la responsabilité directe du Directeur Industriel, vous construisez, conduisez et organisez les différentes phases des projets de conception et de développement des nouveaux produits de Serrurerie et des technologies associées à forte valeur technique et/ou financière dans une logique de respect des contraintes en termes de coût, délai et qualité.
 
 Vos missions précises sont les suivantes :
 
 ❖ Faire évoluer et concevoir mécaniquement et physiquement les produits et sous-ensembles dans un objectif de développement commercial et d'innovation en fonction des besoins clients, des contraintes économiques et organisationnelles tout en respectant les normes de sécurité, d'environnement et de propriété intellectuelle ;
❖ Planifier, piloter et coordonner les activités liées à ses projets selon le processus défini en tenant compte de leur faisabilité et de leur rentabilité ;
❖ Analyser et évaluer la pertinence des solutions techniques et / ou économiques proposées par les fournisseurs suite aux consultations ;
❖ Participer au suivi de la fabrication des projets et faire réaliser les prototypes des produits ;
❖ Spécifier les produits, sous-ensembles et composants ;
❖ Comparer et analyser budgétairement les différentes solutions possibles ;
❖ Mesurer le retour sur investissement des solutions techniques ;
❖ Identifier, mesurer et analyser les risques liés au déroulement des projets et proposer des mesures préventives ;
❖ Participer aux réunions et en animer sur ses projets affectés ;
❖ Contribuer à la démarche de certifications de nouveaux produits ou sous-ensembles ;
❖ Définir, mettre en place et suivre les indicateurs pertinents propres à l'avancement et à la réalisation des projets au regard des objectifs fixés ;
❖ Assurer une veille technique et technologique sur son périmètre concernant les produits de la Serrurerie.
Vous devez être / avoir :
 

 * Titulaire d'un titre, d'une formation ou d'un diplôme de niveau BAC + 3 à 5 dans les domaines de la conception et du développement produit ou de la qualité, de la mécanique ou encore de la production ;
 * Une expérience solide acquise dans un poste similaire et dans un environnement industriel ;
 * Des connaissances développées des concepts, outils et méthodes de la conception des produits ;
 * Une fibre technique développée et un goût prononcé pour les produits de la Serrurerie ;
 * Une bonne gestion du stress, un esprit de conquête, de gestion de projets et des capacités d'analyse ;
 * Une capacité à prendre du recul et à gérer plusieurs missions en parallèle selon un planning contraint ;
 * Proactif(ve), méthodique, dynamique, autonome, agile, consciencieux(se), organisé(e) et rigoureux(se) ;
 * Pédagogue avec une aisance rédactionnelle et orale ainsi qu'une capacité à accompagner le changement ;
 * Des capacités à s'exprimer en Anglais et des connaissances en pratique d'ERP seront appréciées.

Des formations pourront être réalisées en fonction du profil, de ses compétences et des logiciels maîtrisés.
 
 Secteur : Vimeu 
 
 Rémunération : 35 à 45 K€ négociable et évolutif selon profil et expérience.", , ,MIS,"{'libelle': '80 - FRIVILLE ESCARBOTIN', 'latitude': 50.086079, 'longitude': 1.543508, 'codePostal': '80130', 'commune': '80368'}","{'nom': 'Groupe Leader', 'description': ""Group Leader notre objectif : Construire ensemble votre travail, en faisant s'exprimer votre talent, reliant vos compétences avec les postes à pourvoir.\n+ de 100.000 candidats ont déjà trouvé un contrat, un CDD ou un CDI avec notre réseau de plus de 130 agences.\n** Rejoignez-nous aussi sur nos réseaux sociaux ==> Leader Intérim **"", 'entrepriseAdaptee': False}", 
236,2023-04-20T21:03:09.000Z,2023-04-25T18:04:00.000Z,Manager de maintenance - Chef de projet TM 307 (F/H) (H/F),"L'entreprise Le service industriel aéronautique (SIAé) du Ministère des Armées est en charge des actions de maintenance et de réparation des matériels aéronautiques. Rattaché à létat-major de larmée de lair et de lespace (EMAAE), il est composé d'une direction centrale et de 5 ateliers industriels aéronautiques (AIA) répartis sur 11 sites de production. LAIA de Bordeaux a pour mission principale la maintenance et la réparation des moteurs, propulseurs ou turboréacteurs. Description du poste Le poste est situé au sein du Département Opérations de l'AIA de Bordeaux, qui s'est positionné pour réaliser l'entretien de la turbine TM 307 du char Leclerc pour les 25 prochaines années.Ce poste est créé pour travailler sur ce nouveau produit, il consiste de lancer toutes les actions de démarrage de l'activité industrielle de maintenance dans un premier temps, puis assurer le management des opérations de maintenance de la TM 307 jusqu'à la fin du contrat.Enjeux du poste :La fonction projet TM 307 consiste à piloter toutes les phases d'installation et de prise de compétence pour entretenir la turbine :- En respectant le planning décidé;- En coordonnant avec les acteurs, l'installation et le démarrage des activités de l'atelier;- En pilotant les actions d'industrialisation, de réception des outillages et des rechanges;- En assurant à l'AIA une capacité à réaliser la maintenance des TM 307 dans les délais et les volumes demandés par le contrat.La fonction de coordination ou management d'opération de maintenance a pour missions essentielles de :- Piloter les flux entre les divers ateliers pour assurer les cycles conformes à la planification;- Surveiller la production en cohérence avec les objectifs fixés par le directeur de programme;- Identifier les risques de dérive de la production;- Proposer, faire valider les plans d'action appropriés pour traiter ces dérives et les suivre;- Animer les réunions de production ou de travail en relation avec ses fonctions;- De rechercher, de proposer des solutions d'amélioration et de progrès du processus de production. Profil recherché De niveau BAC + 4/5 disposant de d'un certaine expérienceLe candidat pour le poste doit disposer :- d'une expérience dans la Gestion d'un projet;- Avoir des compétences en maintenance soutien logistique;- Des compétences managériales;- un sens de l'analyse;- Doté du sens de l'organisation et méthodes Réf:", , ,CDI,"{'libelle': '33 - BORDEAUX', 'latitude': 44.851895, 'longitude': -0.587877, 'codePostal': '33000', 'commune': '33063'}",{'entrepriseAdaptee': False}, 
237,2023-04-20T18:33:06.000Z,2023-04-20T18:33:06.000Z,Chef de projet conception et réalisation (h/f),"Votre missionAKKODIS TALENT, Cabinet de recrutement du Groupe Adecco spécialisé dans les métiers de l&#39;Ingénierie, Technique et de l&#39;IT, recherche pour son client de Vendée un Ingénieur en conception Electronique H/F en CDI. 
Notre client est concepteur et fabricant pluridisciplinaire de produits et services à dominance électronique.
Vous intervenez au sein d?une équipe projet multidisciplinaire dans le choix de l?architecture, dans l?élaboration des spécifications, la définition des solutions techniques. Vous justifiez le dimensionnement et la conception des schémas dans le respect des procédures. Vous participez à la mise en ?uvre et à la qualification des produits avec le support des équipes en place.
Vous apporterez votre expérience d&#39;électronicien confirmé(e) en conception électronique Analogique et Numérique.
Vous êtes moteur dans la conception de cartes et de systèmes électroniques.
Pour vous aider à réussir dans vos nouvelles missions, notre client vous propose un parcours d&#39;intégration de 2 mois. Pendant cette période :Vous rencontrerez les 13 directeurs de service pour vous donner une vision globale de l&#39;organisation et vous aider à comprendre votre rôle au quotidien dans les phases amonts et aval de vos missions.Vous serez formés sur le process de fabrication de la carte électronique.



Votre profil
Idéalement de formation Ingénieur en Électronique, vous disposez d?une expérience éprouvée de 5 ans dans la conception d&#39;électronique embarquée.
 
La maîtrise des points suivants serait un plus : électronique numérique, systèmes durcis, aéronautique civile DO254, mesures, simulations.
 
Coutumier du travail en équipe projet, vous saurez faire preuve d?autonomie dans vos missions.A propos de nousModis Tech Talent Services est le spécialiste de l?intérim dans les domaines de l?IT et de l?ingénierie.
Notre appartenance au Groupe Adecco nous permet de bénéficier de l?expertise technique et de la connaissance des activités IT et ingénierie de Modis, acteur mondial du conseil en ingénierie et services numériques dans ""les smart industries"".", , ,CDI,"{'libelle': '85 - ST PHILBERT DE BOUAINE', 'latitude': 46.9833, 'longitude': -1.51667, 'codePostal': '85660', 'commune': '85262'}",{'entrepriseAdaptee': False}, 
238,2023-04-20T13:30:48.000Z,2023-04-20T13:30:48.000Z,Chef de projet mécanisation (H/F),"Description du poste :
Notre client, acteur de l'industrie, recherche un Chef de Projet Mécanique H/F.
Rattaché au responsable du bureau d'études, vous interviendrez sur des projets de développement dans différents secteurs d'activité. A ce titre, vous participerez à toutes les étapes des projets tout en assurant le reporting et en respectant le système qualité adéquat.
Pour cela, vous aurez pour missions principales :
- Les réponses à appel d'offres (RAO) :
o Réception des consultations clients
o Analyse des besoins
o Proposition de solutions techniques adaptées au besoin
o Etablissement des budgets internes (heures & achats)
o Etablissement du planning ""projet"")
o Rédaction des propositions techniques et financières
- La gestion et le suivi de projets :
o Pilotage de l'équipe projet
o Pilotage et suivi des couts, délais et de la qualité
o Rédaction des CDC
o Assurer la relation client
o Suivi et respect des procédures qualité internes et clients
o Pilotage de « Design Review » et tout autres réunions de validation technique
o Suivi des fournisseurs en collaboration avec le service Achat
o Suivi de chantier, FAT, SAT et réception client
- La réalisation des projets :
o Conception mécanique : AVP ou études 3D (sur certains projets)
o Coordination de projets traités par plusieurs entités de notre groupe
o Pilotage de chefs de projets sur certain dossiers
- Le suivi client :
o Assurer une présence technico-commerciale auprés de clients attitrés
o Reportings, animation de réunions de suivi de projets et d'avancement client (comités de pilotage)
Description du profil :
Issu d'une formation supérieure de niveau BAC+5 (école d'ingénieurs ou université) dans le domaine de la mécanique (industriel ou process et outillages), vous justifiez d'une expérience d'au moins 5 ans en machines spéciales au sein d'un bureau d'études idéalement dans les secteurs de l'aéronautique, du ferroviaire, des énergies ou du transitique.
 
Vous maitrisez les études techniques (contraintes fonctionnelles, dimensionnelles, physiques, géométriques ou structures de pièces), la conception et la réalisation sous CATIA V5 avez une réelle culture en mécanique générale.
 
Au-delà de votre forte culture technique, vous savez travailler en mode projet (coordination, qualité, délais, validations techniques et reporting) et avez une certaine aisance à piloter des affaires de A à Z.
Un très bon niveau d'anglais est demandé.
 
Communiquant et curieux, vous possédez de réelles capacités d'analyse et savez être force de propositions.", , ,CDI,"{'libelle': '77 - VAUX LE PENIL', 'latitude': 48.528238, 'longitude': 2.684418, 'codePostal': '77000', 'commune': '77487'}","{'description': ""TOUTECHNICIENS, est une équipe de Recherche & Développement et d'industrialisation dans les nouveaux Projets Aéronautiques.\nNous intervenons dans de nombreux domaines d'activités : l'Aéronautique & le Spatial, l'Industrie / Production / Mécanique, et l'Ingénierie.***Vous êtes à la recherche de nouveaux défis !\nRejoignez notre équipe dès Maintenant !"", 'entrepriseAdaptee': False}", 
239,2023-04-20T13:20:53.000Z,2023-04-29T13:52:38.000Z,Chef de projet mécanisation (H/F),"Description du poste :
La division Industrie & Ingénierie du cabinet de recrutement Adsearch accompagne un client spécialisé dans la conception et la fabrication de machines spéciales, dans le recrutement d'un ingénieur chef de projet / projeteur mécanique (h/f).
Au sein du bureau d'étude mécanique de la région lyonnaise, le chef de projet projeteur mécanique (h/f) aura pour missions :***Participer à la pré-étude mécatronique***Prendre en charge l'étude des machines ou d'outillages***Animer les phases de validation en interne et avec le client***Etablir le dossier de plans***Suivre le montage à l'atelier***Prendre en charge les projets confiés dans leur globalité***Animer les actions des différents services pour atteindre les objectifs qualités, coûts, délais***Le chef de projet projeteur mécanique (h/f) évoluera dans un contexte international et échangera principalement avec l'Europe, l'Asie et l'Amérique.
Issu(e) d'une formation Bac+2 à Bac+5 en génie mécanique, vous avez envie d'intégrer une équipe dans le monde de l'assemblage du test et de la mesure et justifiez une expérience d'au moins 4 ans dans le développement de machines spéciales. Vous maîtrisez la CAO (idéalement CREO). Vous avez des connaissances en machines spéciales et en robotique.
Doté(e) d'un bon relationnel client, vous êtes curieux(se), autonome et force de proposition.
Poste à pourvoir en CDI.
Description du profil :
Issu(e) d'une formation Bac+2 à Bac+5 en génie mécanique, vous avez envie d'intégrer une équipe dans le monde de l'assemblage du test et de la mesure et justifiez une expérience d'au moins 4 ans dans le développement de machines spéciales. Vous maîtrisez la CAO (idéalement CREO). Vous avez des connaissances en machines spéciales et en robotique.
Doté(e) d'un bon relationnel client, vous êtes curieux(se), autonome et force de proposition.
Poste à pourvoir en CDI.", , ,CDI,"{'libelle': '69 - VILLEURBANNE', 'latitude': 45.768975, 'longitude': 4.890035, 'codePostal': '69100', 'commune': '69266'}","{'description': ""Adsearch vous propose des milliers d''opportunités de carrières dans toute la France pour les profils d''experts, cadres et managers. Que ce soit pour un emploi ou pour une mission, Adsearch c''est le cabinet de recrutement qu''il vous faut !Retrouvez toutes nos offres d'emploi en CDI, CDD, Intérim et Freelance sur notre site internet !"", 'entrepriseAdaptee': False}", 
240,2023-04-20T09:46:26.000Z,2023-05-03T12:29:22.000Z,"Assistant chef de projet F/H - Conception, recherche (H/F)","Descriptif du poste:

AMARIS GROUP est à la recherche pour l'un de ses clients, spécialisé dans le secteur du nucléaire, un assistant chef de projet H/F, situé à Lyon. 
Il s'agit d'un projet concernant les ventilations et aérauliques dans le secteur nucléaire. 
Vous aurez pour mission :

- Participer aux réunions projet (MV, points hebdomadaires avec les fournisseurs)
- Rédiger les CR des réunions qu'il a animé
- Etablir la documentation projet (EDB, DCE )
- Faire respecter les exigences (MSE)
- Respecter le budget et le planning
- Appliquer les processus (procédures du site)
- Suivre l'avancement technique
- Participer à la mise à jour des KPI de pilotage du projet
- Informer le planificateur des évolutions planning
- Réaliser la réunion de préparation de transfert avec les parties prenantes
- Etablir les PVT/PVR à viser conjointement avec les parties prenantes
- Assurer le rôle de chargé de modifications pour les FEMDAM
- Alimenter le recueil des preuves des FSR et l'avancement des FEMDAM
- Créer et suivre les DMP et ECA
- Assurer le suivi des fournisseurs
- Piloter l'avancement documentaire (LDL, BDX, Visa, DME, DOE...)
- Assister le PMO dans la mise à jour des documents projets
- Préparer les éléments de reporting et d'aide à la décision du management (CdP, direction...)
 
Le poste est à pourvoir directement chez notre client à Lyon, du télétravail peut être autorisé. 

Profil recherché:

Vous êtes de formation Bac +5 ingénieur généraliste ou mécanique, 
Vous disposez d'une ou plusieurs années d'expérience dans la gestion de projet, 
Vous avez des connaissances dans le domaine du nucléaire.
 ", , ,CDI,"{'libelle': '69 - LYON 01', 'latitude': 45.758, 'longitude': 4.835, 'codePostal': '69001', 'commune': '69381'}","{'nom': 'Amaris Energie', 'description': 'Amaris Group est une société de conseil en Inspection, Ingénierie et Management de projet.\n\nDepuis 1999, nous apportons aux grands comptes de l industrie une assistance, aussi bien en France qu à l international, tout au long du cycle de vie des projets complexes.\n\nNous construisons avec nos clients un partenariat durable, créateur de valeur, fondé sur la qualité, la proximité opérationnelle et la réactivité de nos équipes.\n\n\n\nAmaris en quelques chiffres :\n\n4 sociét�..', 'entrepriseAdaptee': False}", 
241,2023-04-19T10:19:24.000Z,2023-04-19T10:19:24.000Z,"Chef de projet de conception H/F, CDI","Chef de projet de conception H/F, CDI

Site Saint-Gobain, Bayard-Sur-Marne (52), Poste en journée

Spécialiste français dans la fabrication et la commercialisation des tuyaux en fonte destinés aux eaux pluviales et usées, nous recherchons au sein de notre bureau d'étude, rattaché à la branche maintenance et investissement, un chef de projet spécialisé en conception capable de concevoir, gérer et suivre les travaux d'investissements et les projets liés à la productivité, sécurité et environnement du site.

Entouré d'une équipe de professionnels, votre quotidien se résume à engager et à suivre les chantiers et les projets industriels de l'usine pouvant chiffrés à plusieurs millions d'euros.

Vous devez être capable de concevoir des machines et des îlots de production automatisés, de réaliser des cahiers des charges qui permettront de mettre à jour les projets des clients internes (recherche de fournisseurs, réalisation de dessins industriels, étude de faisabilité.) Ceci, en garantissant le respect des normes qualité, techniques et EHS.

Diplômé d'un BTS en mécanique ou dessinateur et /ou justifiant d'une expérience de 8 ans dans la conception industrielle, vous faites preuve d'une grande rigueur, vous êtes adaptable et à l'aise dans le travail d'équipe.

Vous serez intégré au sein d'un site industriel verdoyant, engagé dans la RSE (99 % de matériaux recyclés) dans lequel la sécurité règne et vous contribuerez aux projets d'un site de plus de 500 ans d'histoire.

 

De nombreux avantages vous attendent : 

 * Accord 35H : 11 RTT par année pleine
 * Conditions salariales : augmentations générales chaque année, enveloppe de revalorisation salariales individuelles
 * Primes annuelles : prime de vacances annuelle, à hauteur de 1500€ brut, 13ème mois, prime Saint Eloi (2 jours de congés en plus ou une prime équivalente à 2 jours de travail)
 * Intéressement / Participation : (en fonction des résultats du groupe) exemple en 2022, 3500€ net pour l'intéressement et 6% Salaire brut annuel pour la participation
 * PEG : Plan d'Epargne Groupe avec abondement de l'entreprise de 100% à 10% en fonction des paliers avec un abondement max de 3 925 €
 * Participation à la mutuelle groupe famille et isolée (35% salarié / 65% employeur)
 * Œuvres sociales du CSE (participation aux frais de scolarité, de garde pendant les vacances, au frais de location de vacances, frais de restauration, chèques vacances, )
 * Une indemnité kilométrique journalière Budget investissement et QVT chaque année pour améliorer le bien-être des salariés
Vous devez être capable de concevoir des machines et des îlots de production automatisés, de réaliser des cahiers des charges qui permettront de mettre à jour les projets des clients internes (recherche de fournisseurs, réalisation de dessins industriels, étude de faisabilité.) Ceci, en garantissant le respect des normes qualité, techniques et EHS.

Diplômé d'un BTS en mécanique ou dessinateur et /ou justifiant d'une expérience de 8 ans dans la conception industrielle, vous faites preuve d'une grande rigueur, vous êtes adaptable et à l'aise dans le travail d'équipe.", , ,CDI,"{'libelle': '52 - ST DIZIER', 'latitude': 48.62801, 'longitude': 4.949235, 'codePostal': '52100', 'commune': '52448'}","{'nom': 'Saint Gobain France', 'description': ""Spécialiste français dans la fabrication et la commercialisation des tuyaux en fonte destinés aux eaux pluviales et usées, nous recherchons au sein de notre bureau d'étude, rattaché à la branche maintenance et investissement, un chef de projet spécialisé en conception capable de concevoir, gérer et suivre les travaux d'investissements et les projets liés à la productivité, sécurité et environnement du site."", 'entrepriseAdaptee': False}", 
242,2023-04-15T08:06:58.000Z,2023-04-15T08:06:58.000Z,Chef de projet industriel H/F,"Dans le cadre du développement de notre entité Abylsen ST/RA (Sciences & Technologies Rhône-Alpes Auvergne Bourgogne), spécialisée dans le Transport (automobile, aéronautique, défense, spatiale et ferroviaire), l'Industrie Lourde (métallurgie, aciérie) et l'Energie, nous recherchons un chef de projet industriel H/F pour intégrer notre équipe de consultants et apporter votre expertise sur l'ensemble de nos projets. 

 

Quel est le challenge ? 

· La réalisation de compte rendu

· La rédaction de cahier des charges

· L'application d'une procédure d'achat

· La gestion des risques et d'un plan d'actions

· Le suivi de chantiers

· La gestion de la sécurité pendant le chantier
Issu(e) d'une formation de minimum Bac+5 ou d'ingénieur, vous justifiez d'une expérience de minimum 3 ans en gestion de projet acquise dans le secteur de l'industrie.

 

Une expérience dans le secteur nucléaire est un plus. 

 

Environnement technique : 

- Vous maîtrisez les outils Excel et MS Project,

- Vous savez gérer un budget d'investissement

- Vous avez des connaissances de base sur Autocad

 

Au-delà de vos connaissances techniques, vous êtes reconnu (e) pour votre rigueur, votre réactivité et votre excellent sens du relationnel !

 

 

Toutes nos offres d'emploi sont ouvertes aux personnes en situation de handicap.", , ,CDI,"{'libelle': '69 - LYON 06', 'latitude': 45.764, 'longitude': 4.8357, 'codePostal': '69006', 'commune': '69386'}","{'nom': 'Abylsen', 'description': ""ABYLSEN est un groupe de conseil en ingénierie international représenté par 2500 collaborateurs et représentant 225M de chiffre d'affaires en 2022.\nMulti-spécialiste, nous intervenons sur 8 principaux secteurs d'activités (Automobile, Aéronautique, Ferroviaire, Industrie lourde, Energie, IT/Télécom, Lifesciences, Banque/Finance) et apportons nos expertises & compétences à l'ensemble de nos clients sur leurs projets d'innovation, de R&D et de performance opérationnelle."", 'entrepriseAdaptee': False}", 
243,2023-04-07T12:04:34.000Z,2023-04-07T12:04:34.000Z,"Chef de projet  - F/H - Conception, recherche (H/F)","Descriptif du poste:

En lien direct avec les clients vous répondez aux appels d'offres d'un point de vue technique et commercial.
Vous assurez le suivi du projet depuis l'appel d'offre jusqu'à l'expédition des pièces.
Partie commerciale :
·         Réception de l'appel d'offre
·         Pré-étude dimensionnement produit et choix technologique
·         Rédaction de l'offre
·         Suivi commercial, relances
·         Prise de commande et suivi projet en lien permanent avec le client
Partie technique :
·         Calcul et dimensionnement
·         Rédaction ou validation des plans
·         Achats matière première / commandes de sous-traitance
·         Suivi déroulement projet
·         Expédition
·         Rédaction documentation finale
BESOIN PONCTUEL
·         Participe à la Recherche et Développement de nouveaux produits
·         Est membre permanant du comité pilotage Assurance Qualité
·         Toute tache nécessaire au fonctionnement de l'entreprise.

Profil recherché:

Ingénieur mécanique avec bon niveau d'anglais
Connaissance en mécanique des fluides serait un plus.
Description du profil : Doté d'une réelle capacité entrepreneuriale afin de vous épanouir dans notre PME ( 20 personnes ), vous avez également des compétences pour négocier, organiser et communiquer. Autonome, rigoureux et organisé avec si possible une première expérience en bureau d'étude / gestion de projet, vous avez des capacités à mener plusieurs projets en même temps. ", , ,CDI,"{'libelle': '64 - LACQ', 'latitude': 43.415567, 'longitude': -0.612679, 'codePostal': '64170', 'commune': '64300'}","{'nom': 'DELTAFLUID', 'description': ""DELTAFLUID est une PME en plein développement\xa0spécialisée en conception et fabrication d'appareils de mesure de débit, de température\xa0pour la pétrochimie, chimie, énergie, nucléaire, située à LACQ proche de PAU (64000)\n\xa0"", 'entrepriseAdaptee': False}", 
244,2023-04-06T07:00:51.000Z,2023-04-06T07:00:51.000Z,Chef de projet industriel H/F,"Vous pilotez et assurez la relation avec les clients dans le cadre des projets qui vous sont attribués, de la finalisation de l'offre jusqu'à la sortie de garantie des équipements, avec comme objectifs la satisfaction du client et le respect des engagements contractuels et des objectifs de profitabilité (Qualité, Coûts, Délais). Vous êtes en charge d'analyser les responsabilités en cas de litige lors de l'exécution du projet et de négocier les avenants. Vous planifiez le projet de manière globale, les jalons contractuels, les revues de passage de phase et les livrables. Enfin, vous êtes capable de vous adapter dans un contexte multi-sites.
De formation de type Ingénieur, vous avez une expérience d'au moins 3 ans sur un poste de Chef de projet dans un contexte international. Vous êtes capable d'avoir une vision globale sur les différents jalons. Vous êtes autonome, vous avez le sens du contact et le goût du challenge. 
La maîtrise de l'anglais professionnel est essentielle pour réussir à ce poste.", , ,CDI,"{'libelle': '80 - AMIENS', 'latitude': 49.900951, 'longitude': 2.290074, 'codePostal': '80000', 'commune': '80021'}","{'nom': 'Hays Amiens', 'description': ""Notre client est une industrie de fabrication de solutions techniques et innovantes sur un marché porteur. Dans le cadre d'un accroissement d'activité, il recherche son futur Chef de Projet pour un CDI."", 'entrepriseAdaptee': False}", 
245,2023-04-01T13:52:32.000Z,2023-04-26T09:06:12.000Z,Ingénieur.e structures / Chef.fe de projet Bâtiment H/F,"Au sein de l'agence de Bayonne vos missions seront:Ingénieur.e Structures-&nbsp;&nbsp;&nbsp;&nbsp; Réalisation des études de conception de structure (bois, béton, métal, mixte, fondations, réhabilitation)-&nbsp;&nbsp;&nbsp;&nbsp; Elaboration des pièces techniques pour la constitution des dossiers APS, APD, PRO, et DCE.-&nbsp;&nbsp;&nbsp;&nbsp; ACT, suivi d'exécution, mission VISA.A ce titre vos principales tâches et responsabilités professionnelles sont :En phase études :-&nbsp;&nbsp;&nbsp;&nbsp; Concevoir et optimiser la structure des ouvrages en cohérence avec l'image architecturale et le cout d'objectif.-&nbsp;&nbsp;&nbsp;&nbsp; Rédiger les notes de calcul de dimensionnement des ouvrages de structure-&nbsp;&nbsp;&nbsp;&nbsp; Modéliser la structure sous ROBOT et/ou Arche ossature-&nbsp;&nbsp;&nbsp;&nbsp; Rédiger les pièces écrites et préparer les minutes des plans à destination des projeteurs-&nbsp;&nbsp;&nbsp;&nbsp; Participer aux réunions de mises au point techniques (architectes, lots techniques, entreprises)-&nbsp;&nbsp;&nbsp;&nbsp; Participe aux réunions internes de coordinationEn phase travaux :-&nbsp;&nbsp;&nbsp;&nbsp; Viser les plans d'exécution réalisés par les entreprises Vérifier la conformité des travaux aux marchés-&nbsp;&nbsp;&nbsp;&nbsp; Réaliser des visites de chantier et rédiger des comptes rendus-&nbsp;&nbsp;&nbsp;&nbsp; Réceptionner les ouvrages (OPR)-&nbsp;&nbsp;&nbsp;&nbsp; Viser les DOE&nbsp;Chef.fe de projet-&nbsp;&nbsp;&nbsp;&nbsp; Le pilotage de projets de bâtiments de simple à moyenne complexité (scolaires, logistiques, culturels, tertiaires, industriels, de logements et autres), réalisation de missions de maîtrise d'œuvre depuis la phase de détection jusqu'à l'exécution.-&nbsp;&nbsp;&nbsp;&nbsp; Piloter les phases conception et réalisation dans le respect des coûts, qualité, délais, moyens.-&nbsp;&nbsp;&nbsp;&nbsp; Coordonner l'organisation interne du projet, animer, encadrer une équipe de spécialistes depuis la phase études jusqu'à la livraison des ouvrages.-&nbsp;&nbsp;&nbsp;&nbsp; Assurer, en synergie avec chaque ingénieur impliqué dans le projet, la garantie technique des documents produitsNiveau de formation / Diplôme requis : IngénieurNombre d'années d'expérience dans le poste ou le domaine : 2-5 ansCompétences spécifiques : ROBOT et/ou Arche ossature.Qualités personnelles/Savoir être : initiative, exigence, rigueur, analyse, synthèse, communication écrite, organisation, créativité, esprit critiqueLangues étrangères pratiquées : EGIS Bâtiments Sud produit régulièrement des dossiers pour des opérations internationales (usines, stades, hôpitaux,.).Anglais. Espagnol serait un plus.&nbsp;Engagement diversitéEgis agit activement en faveur de l'égalité hommes-femmes, de l'intégration de talents internationaux et de l'insertion professionnelle de personnes en situation de handicap, convaincu que ces leviers contribuent à la diversité de ses équipes, à la richesse et au succès du groupe.", , ,CDI,"{'libelle': '64 - BAYONNE', 'latitude': 43.488544, 'longitude': -1.466564, 'codePostal': '64100', 'commune': '64102'}",{'entrepriseAdaptee': False}, 
246,2023-04-01T07:48:28.000Z,2023-04-29T13:01:25.000Z,Chef de projet mécanisation (H/F),"Description du poste :
Poste :
En collaboration avec le responsable technique, vous serez en charge de gérer un ou plusieurs projets motivés par un besoin de faisabilité, étude, développement, amélioration, modification ou expertise produit.
A ce titre, vous serez en charge :***De la préparation du projet, en évaluant les coûts, les délais, les risques associés, et en apportant une aide à la rédaction des offres,
* De la planification du projet, en termes calendaires et budgétaires (définition des jalons techniques et de la répartition des dépenses dans le temps),
* De l'animation, du suivi et du reporting du projet vers le reste de l'entreprise; ce qui implique:
* l'organisation des revues techniques (revue de définition, d'exécution, de demande d'évolution), et des revues de passage de jalon,
* la détection anticipée des dérives potentielles du projet, en termes calendaires et financiers, et, le cas échéant, la mise en alerte rapide du chef de marché,
* le suivi et la vérification de la bonne adéquation des moyens et de la disponibilité des ressources affectées au projet, en interne ou en externe à l'entreprise,
* De la rédaction des documents de synthèse du projet (compte-rendu de synthèse des études et des essais, Dossier Justificatif de la Définition, Bilan de fin de projet), et en corollaire, de l'approbation des principaux documents d'étude ou d'essai,
* De la gestion de la configuration des articles produits ou testés au titre de ces projets et de la cohérence, entre eux, des dossiers composant leur dossier industriel (Dossier de Définition, Dossier d'Exécution, Dossier Justificatif de la Définition),
* De la validation des travaux d'études, réalisés par les Ingénieurs Etudes et Projeteurs.
Vous devrez rester en veille sur les techniques et outils de gestion de projet et participerez à l'amélioration des méthodes de travail dans ce domaine.
Enfin, vous participez à la capitalisation et au maintien des connaissances et du savoir-faire de conception et développement des produits de la société, et à la communication de ceux-ci à l'extérieur de la
société.
Description du profil :
Profil :
De formation type Ingénieur généraliste (ou équivalent bac+5) spécialisée en mécanique, vous bénéficiez d'une expérience de 3 ans au minimum sur un poste similaire idéalement dans le secteur du transport terrestre.
Vous êtes reconnu(e) pour votre relationnel et votre aptitude à mener les projets à bien dans les délais impartis.
Vous avez de solides compétences en conception mécanique, réalisation d'essais, rédaction de documents.
La maitrise de l'anglais est nécessaire pour la réussite du projet.
Sophia Engineering est engagée dans la lutte contre les discriminations et la promotion de l'égalité des chances.", , ,CDI,{'libelle': 'France'},"{'description': ""Sophia transforme depuis 2005 les idées en réalité industrielle. La culture Sophia labellisée Great Place To Work libère l'énergie et accélère l'innovation.\nNous sommes multi métier, multi secteur, et multi mode d'intervention, de l'ingénieur avec engagement de moyen, à l'équipe intégrée engagée sur le résultat, des études jusqu'à la livraison du produit, de système, ou sous-système complet.\nNous sommes un véritable lien entre la recherche et l'industrie. Spéc..."", 'entrepriseAdaptee': False}", 
